transaction_id,customer_id,date,product_name,category,price_chf
T02261,C1500,2024-01-23,Écouteurs True Wireless,Audio,653.67
T02262,C7771,2024-01-20,Imprimante laser,Bureau,805.34
T02262,C7771,2024-01-20,Cartouche toner,Bureau,184.42
T02262,C7771,2024-01-20,Papier A4 500f,Bureau,492.02
T02263,C8944,2024-05-02,"Laptop Pro 15""",Informatique,149.96
T02263,C8944,2024-05-02,Hub USB-C,Informatique,490.45
T02263,C8944,2024-05-02,Clavier mécanique,Informatique,322.76
T02263,C8944,2024-05-02,Tapis de souris XL,Bureau,676.96
T02263,C8944,2024-05-02,Sac à dos PC,Accessoires,1097.08
T02263,C8944,2024-05-02,Souris sans fil,Informatique,572.29
T02264,C1259,2024-07-26,Hub USB-C,Informatique,1176.99
T02265,C1504,2024-09-27,Adaptateur Jack,Audio,739.78
T02266,C8514,2024-08-11,Webcam HD,Informatique,793.32
T02266,C8514,2024-08-11,Casque Bluetooth,Informatique,752.31
T02266,C8514,2024-08-11,"Laptop Pro 15""",Informatique,521.48
T02267,C7970,2024-12-28,Coque protection,Téléphonie,859.49
T02267,C7970,2024-12-28,Lampe de bureau LED,Bureau,1033.52
T02268,C4329,2024-05-21,Papier A4 500f,Bureau,1054.62
T02269,C5012,2024-02-06,Clavier sans fil,Informatique,173.23
T02269,C5012,2024-02-06,Sac à dos PC,Accessoires,156.0
T02270,C5396,2024-05-19,Protection écran,Téléphonie,200.57
T02270,C5396,2024-05-19,Chargeur rapide,Téléphonie,665.21
T02270,C5396,2024-05-19,Coque protection,Téléphonie,843.9
T02270,C5396,2024-05-19,Smartphone Android,Téléphonie,676.17
T02270,C5396,2024-05-19,Câble USB-C,Téléphonie,1156.2
T02271,C3983,2024-08-29,Support laptop,Bureau,159.22
T02272,C9143,2024-12-19,Smartphone Android,Téléphonie,888.01
T02272,C9143,2024-12-19,Chargeur rapide,Téléphonie,490.32
T02273,C8228,2024-04-09,Adaptateur Jack,Audio,532.59
T02273,C8228,2024-04-09,Casque Bluetooth,Informatique,818.95
T02273,C8228,2024-04-09,Hub USB-C,Informatique,1002.32
T02273,C8228,2024-04-09,Souris sans fil,Informatique,716.61
T02274,C2628,2024-03-18,Casque HiFi,Audio,875.47
T02275,C4372,2024-08-15,Lampe de bureau LED,Bureau,654.65
T02276,C4139,2024-10-29,Adaptateur Jack,Audio,1069.43
T02276,C4139,2024-10-29,Casque Bluetooth,Informatique,493.7
T02276,C4139,2024-10-29,"Laptop Pro 15""",Informatique,934.57
T02277,C6725,2024-10-10,Casque HiFi,Audio,101.38
T02277,C6725,2024-10-10,Multiprise USB,Accessoires,437.59
T02278,C5075,2024-03-31,Support laptop,Bureau,1173.25
T02278,C5075,2024-03-31,Câble HDMI 2.1,Accessoires,304.92
T02278,C5075,2024-03-31,"Écran 27"" 4K",Informatique,256.08
T02279,C9002,2024-09-04,Support laptop,Bureau,876.83
T02279,C9002,2024-09-04,Casque Bluetooth,Informatique,67.05
T02280,C1372,2024-07-11,Casque HiFi,Audio,928.54
T02280,C1372,2024-07-11,Enceinte Bluetooth,Audio,668.84
T02281,C7586,2024-11-27,Enceinte Bluetooth,Audio,387.48
T02282,C4967,2024-05-21,Sac à dos PC,Accessoires,1173.8
T02283,C4888,2024-08-12,Coque protection,Téléphonie,441.59
T02284,C6300,2024-04-22,Protection écran,Téléphonie,607.25
T02285,C5693,2024-03-10,Câble HDMI 2.1,Accessoires,1112.68
T02286,C2666,2024-02-08,Nettoyant écran,Accessoires,1108.3
T02287,C5757,2024-01-03,Lecteur carte SD,Accessoires,476.31
T02288,C2554,2024-04-06,Nettoyant écran,Accessoires,153.21
T02289,C1087,2024-04-07,Smartphone Android,Téléphonie,1176.66
T02289,C1087,2024-04-07,Lampe de bureau LED,Bureau,945.49
T02289,C1087,2024-04-07,Batterie externe,Téléphonie,964.51
T02290,C2747,2024-02-21,Nettoyant écran,Accessoires,188.88
T02291,C1038,2024-03-31,Écouteurs True Wireless,Audio,976.24
T02292,C3151,2024-04-05,Support laptop,Bureau,1155.6
T02292,C3151,2024-04-05,Hub USB-C,Informatique,686.33
T02292,C3151,2024-04-05,Chargeur rapide,Téléphonie,1127.48
T02292,C3151,2024-04-05,"Laptop Pro 15""",Informatique,817.87
T02293,C8726,2024-05-05,Webcam HD,Informatique,216.45
T02294,C7552,2024-06-29,Laptop Ultrabook,Informatique,902.29
T02294,C7552,2024-06-29,Papier A4 500f,Bureau,601.99
T02294,C7552,2024-06-29,Tapis de souris XL,Bureau,184.22
T02295,C8972,2024-12-26,Hub USB-C,Informatique,1103.8
T02295,C8972,2024-12-26,"Housse laptop 15""",Accessoires,390.79
T02295,C8972,2024-12-26,Laptop Ultrabook,Informatique,836.95
T02296,C9117,2024-02-05,Câble HDMI 2.1,Accessoires,628.91
T02296,C9117,2024-02-05,Tapis de souris XL,Bureau,355.42
T02297,C7235,2024-01-19,Casque HiFi,Audio,87.8
T02297,C7235,2024-01-19,Papier A4 500f,Bureau,611.45
T02298,C5814,2024-04-08,Protection écran,Téléphonie,481.55
T02298,C5814,2024-04-08,"Housse laptop 15""",Accessoires,1033.01
T02299,C7360,2024-11-18,Adaptateur Jack,Audio,288.16
T02300,C8627,2024-10-17,Chargeur rapide,Téléphonie,369.93
T02300,C8627,2024-10-17,Batterie externe,Téléphonie,440.56
T02300,C8627,2024-10-17,Câble USB-C,Téléphonie,714.78
T02301,C8939,2024-09-26,Coque protection,Téléphonie,509.25
T02301,C8939,2024-09-26,Écouteurs True Wireless,Audio,652.06
T02302,C3870,2024-02-18,Papier A4 500f,Bureau,230.48
T02303,C6968,2024-08-26,Papier A4 500f,Bureau,694.01
T02304,C2098,2024-04-24,Coque protection,Téléphonie,277.68
T02304,C2098,2024-04-24,Protection écran,Téléphonie,789.24
T02304,C2098,2024-04-24,Smartphone iPhone,Téléphonie,530.55
T02304,C2098,2024-04-24,Câble USB-C,Téléphonie,1007.95
T02305,C5271,2024-11-04,Papier A4 500f,Bureau,130.85
T02305,C5271,2024-11-04,Nettoyant écran,Accessoires,1232.39
T02306,C9063,2024-12-07,Câble Audio optique,Audio,404.89
T02307,C6116,2024-04-09,Coque protection,Téléphonie,67.56
T02307,C6116,2024-04-09,Adaptateur Jack,Audio,634.34
T02307,C6116,2024-04-09,Casque Bluetooth,Informatique,636.36
T02308,C3562,2024-03-16,"Laptop Pro 15""",Informatique,1089.38
T02308,C3562,2024-03-16,Hub USB-C,Informatique,1037.07
T02308,C3562,2024-03-16,Clavier mécanique,Informatique,206.79
T02308,C3562,2024-03-16,Sac à dos PC,Accessoires,478.91
T02308,C3562,2024-03-16,Souris sans fil,Informatique,139.36
T02309,C8544,2024-05-02,Nettoyant écran,Accessoires,426.69
T02310,C9621,2024-06-06,Disque SSD externe,Informatique,427.4
T02310,C9621,2024-06-06,Câble USB-C,Téléphonie,409.55
T02311,C2730,2024-11-29,Clavier sans fil,Informatique,973.59
T02312,C9009,2024-10-22,Clavier mécanique,Informatique,1045.59
T02313,C9337,2024-04-16,Support laptop,Bureau,1081.63
T02313,C9337,2024-04-16,Papier A4 500f,Bureau,641.82
T02314,C2026,2024-03-01,"Laptop Pro 15""",Informatique,298.38
T02314,C2026,2024-03-01,Hub USB-C,Informatique,1060.78
T02314,C2026,2024-03-01,Clavier mécanique,Informatique,1100.44
T02314,C2026,2024-03-01,Tapis de souris XL,Bureau,275.98
T02314,C2026,2024-03-01,Sac à dos PC,Accessoires,926.23
T02314,C2026,2024-03-01,Support laptop,Bureau,953.21
T02314,C2026,2024-03-01,Souris sans fil,Informatique,238.15
T02315,C2947,2024-01-21,Écouteurs True Wireless,Audio,43.5
T02315,C2947,2024-01-21,Nettoyant écran,Accessoires,531.46
T02316,C8647,2024-06-15,Coque protection,Téléphonie,1096.51
T02317,C8704,2024-02-27,Papier A4 500f,Bureau,168.12
T02318,C7512,2024-10-30,Clavier mécanique,Informatique,797.81
T02318,C7512,2024-10-30,"Housse laptop 15""",Accessoires,1296.04
T02318,C7512,2024-10-30,Papier A4 500f,Bureau,1267.02
T02319,C9301,2024-01-19,"Laptop Pro 15""",Informatique,459.01
T02319,C9301,2024-01-19,Chargeur rapide,Téléphonie,1287.74
T02319,C9301,2024-01-19,Câble USB-C,Téléphonie,597.06
T02320,C5733,2024-09-11,Disque SSD externe,Informatique,288.76
T02320,C5733,2024-09-11,Chargeur rapide,Téléphonie,661.97
T02321,C4658,2024-03-26,Chargeur rapide,Téléphonie,891.3
T02321,C4658,2024-03-26,Laptop Ultrabook,Informatique,1038.36
T02321,C4658,2024-03-26,Câble USB-C,Téléphonie,237.33
T02322,C7162,2024-12-15,Cartouche toner,Bureau,806.63
T02322,C7162,2024-12-15,Protection écran,Téléphonie,127.92
T02323,C8668,2024-10-11,Enceinte Bluetooth,Audio,943.67
T02323,C8668,2024-10-11,Tapis de souris XL,Bureau,192.59
T02323,C8668,2024-10-11,Laptop Ultrabook,Informatique,612.85
T02323,C8668,2024-10-11,Souris sans fil,Informatique,470.09
T02324,C2586,2024-09-04,Batterie externe,Téléphonie,920.62
T02324,C2586,2024-09-04,Câble USB-C,Téléphonie,892.58
T02325,C9556,2024-08-24,Disque SSD externe,Informatique,12.49
T02325,C9556,2024-08-24,Câble USB-C,Téléphonie,724.97
T02326,C7941,2024-03-31,"Housse laptop 15""",Accessoires,432.58
T02326,C7941,2024-03-31,Casque Bluetooth,Informatique,914.78
T02326,C7941,2024-03-31,Écouteurs True Wireless,Audio,68.05
T02326,C7941,2024-03-31,Tapis de souris XL,Bureau,506.93
T02326,C7941,2024-03-31,Laptop Ultrabook,Informatique,452.36
T02326,C7941,2024-03-31,Souris sans fil,Informatique,1062.68
T02327,C6406,2024-12-26,Lecteur carte SD,Accessoires,604.02
T02328,C8098,2024-04-06,Adaptateur Jack,Audio,478.17
T02328,C8098,2024-04-06,Hub USB-C,Informatique,1242.99
T02329,C1612,2024-05-03,Laptop Ultrabook,Informatique,201.51
T02329,C1612,2024-05-03,Nettoyant écran,Accessoires,464.89
T02330,C8102,2024-06-29,"Housse laptop 15""",Accessoires,582.26
T02331,C4201,2024-11-23,Câble USB-C,Téléphonie,380.95
T02332,C8556,2024-06-05,Lampe de bureau LED,Bureau,292.01
T02332,C8556,2024-06-05,Chargeur rapide,Téléphonie,659.04
T02332,C8556,2024-06-05,Câble USB-C,Téléphonie,1102.45
T02333,C4482,2024-04-09,Enceinte Bluetooth,Audio,804.25
T02334,C8728,2024-02-21,Tapis de souris XL,Bureau,654.53
T02335,C7517,2024-09-07,Chargeur rapide,Téléphonie,367.27
T02335,C7517,2024-09-07,Câble USB-C,Téléphonie,1191.25
T02336,C9865,2024-05-16,Webcam HD,Informatique,658.84
T02336,C9865,2024-05-16,Tapis de souris XL,Bureau,433.83
T02337,C8635,2024-03-21,Câble USB-C,Téléphonie,408.7
T02337,C8635,2024-03-21,Smartphone iPhone,Téléphonie,734.18
T02337,C8635,2024-03-21,Multiprise USB,Accessoires,1185.05
T02338,C5293,2024-08-21,Câble USB-C,Téléphonie,610.0
T02339,C6399,2024-10-24,Coque protection,Téléphonie,85.44
T02339,C6399,2024-10-24,Smartphone iPhone,Téléphonie,1237.48
T02339,C6399,2024-10-24,Câble USB-C,Téléphonie,799.53
T02340,C9398,2024-10-18,Coque protection,Téléphonie,1115.22
T02340,C9398,2024-10-18,Smartphone Android,Téléphonie,683.7
T02340,C9398,2024-10-18,Chargeur rapide,Téléphonie,1005.0
T02341,C7322,2024-01-29,Câble Audio optique,Audio,1179.0
T02341,C7322,2024-01-29,Enceinte Bluetooth,Audio,771.16
T02342,C7880,2024-08-24,Câble HDMI 2.1,Accessoires,416.36
T02342,C7880,2024-08-24,"Écran 27"" 4K",Informatique,354.66
T02342,C7880,2024-08-24,Tapis de souris XL,Bureau,1234.02
T02342,C7880,2024-08-24,Nettoyant écran,Accessoires,248.82
T02342,C7880,2024-08-24,Clavier sans fil,Informatique,921.36
T02342,C7880,2024-08-24,Souris sans fil,Informatique,65.01
T02343,C5320,2024-05-24,Câble HDMI 2.1,Accessoires,776.7
T02343,C5320,2024-05-24,"Housse laptop 15""",Accessoires,1021.15
T02343,C5320,2024-05-24,Tapis de souris XL,Bureau,975.57
T02343,C5320,2024-05-24,Laptop Ultrabook,Informatique,746.93
T02343,C5320,2024-05-24,Souris sans fil,Informatique,412.34
T02344,C7999,2024-03-17,Imprimante laser,Bureau,591.51
T02344,C7999,2024-03-17,Clavier mécanique,Informatique,1126.11
T02345,C6678,2024-06-28,Adaptateur Jack,Audio,1070.53
T02346,C8114,2024-10-03,Support laptop,Bureau,968.17
T02346,C8114,2024-10-03,Câble HDMI 2.1,Accessoires,1152.38
T02346,C8114,2024-10-03,"Écran 27"" 4K",Informatique,848.9
T02347,C9096,2024-05-07,Coque protection,Téléphonie,313.22
T02347,C9096,2024-05-07,Batterie externe,Téléphonie,205.44
T02348,C9139,2024-10-18,Coque protection,Téléphonie,1011.83
T02349,C6725,2024-05-24,Câble Audio optique,Audio,158.0
T02349,C6725,2024-05-24,Enceinte Bluetooth,Audio,758.51
T02350,C1124,2024-09-05,Casque Bluetooth,Informatique,1136.71
T02351,C2970,2024-07-18,Adaptateur Jack,Audio,1080.83
T02352,C1814,2024-10-08,Multiprise USB,Accessoires,253.16
T02353,C1131,2024-04-28,Imprimante laser,Bureau,1280.71
T02353,C1131,2024-04-28,Cartouche toner,Bureau,340.35
T02353,C1131,2024-04-28,Sac à dos PC,Accessoires,82.26
T02353,C1131,2024-04-28,Papier A4 500f,Bureau,1061.22
T02353,C1131,2024-04-28,Câble USB-C,Téléphonie,809.44
T02354,C6060,2024-01-21,Souris sans fil,Informatique,335.06
T02354,C6060,2024-01-21,Enceinte Bluetooth,Audio,101.46
T02354,C6060,2024-01-21,Tapis de souris XL,Bureau,644.71
T02354,C6060,2024-01-21,"Écran 27"" 4K",Informatique,120.07
T02355,C3504,2024-12-14,Souris sans fil,Informatique,146.73
T02355,C3504,2024-12-14,"Housse laptop 15""",Accessoires,1239.58
T02355,C3504,2024-12-14,Multiprise USB,Accessoires,369.0
T02356,C7595,2024-04-25,Multiprise USB,Accessoires,883.04
T02357,C3568,2024-04-02,Coque protection,Téléphonie,487.72
T02357,C3568,2024-04-02,Webcam HD,Informatique,350.89
T02358,C3192,2024-12-27,Papier A4 500f,Bureau,679.37
T02359,C5092,2024-07-06,Disque SSD externe,Informatique,922.41
T02359,C5092,2024-07-06,Câble USB-C,Téléphonie,942.59
T02360,C9704,2024-10-03,Sac à dos PC,Accessoires,343.36
T02360,C9704,2024-10-03,Câble USB-C,Téléphonie,947.3
T02361,C5494,2024-09-22,Protection écran,Téléphonie,325.74
T02361,C5494,2024-09-22,Sac à dos PC,Accessoires,1006.29
T02362,C6164,2024-06-22,Smartphone Android,Téléphonie,252.32
T02362,C6164,2024-06-22,Clavier sans fil,Informatique,472.2
T02362,C6164,2024-06-22,Laptop Ultrabook,Informatique,21.73
T02363,C4340,2024-03-01,Casque HiFi,Audio,822.15
T02363,C4340,2024-03-01,Protection écran,Téléphonie,1276.13
T02363,C4340,2024-03-01,Souris sans fil,Informatique,893.81
T02364,C4863,2024-01-08,Support laptop,Bureau,83.88
T02364,C4863,2024-01-08,Câble HDMI 2.1,Accessoires,189.03
T02364,C4863,2024-01-08,"Écran 27"" 4K",Informatique,591.88
T02365,C1036,2024-12-15,Lecteur carte SD,Accessoires,934.99
T02366,C9646,2024-08-15,Chargeur rapide,Téléphonie,562.83
T02366,C9646,2024-08-15,Laptop Ultrabook,Informatique,364.07
T02366,C9646,2024-08-15,Câble USB-C,Téléphonie,756.76
T02367,C1981,2024-04-05,Cartouche toner,Bureau,951.42
T02368,C1151,2024-10-22,Sac à dos PC,Accessoires,751.48
T02369,C9791,2024-07-14,Câble Audio optique,Audio,40.0
T02370,C1231,2024-07-29,Cartouche toner,Bureau,39.63
T02370,C1231,2024-07-29,Laptop Ultrabook,Informatique,456.97
T02371,C1571,2024-03-10,Tapis de souris XL,Bureau,640.26
T02372,C7609,2024-03-17,Papier A4 500f,Bureau,393.45
T02373,C6151,2024-06-19,Souris sans fil,Informatique,777.35
T02373,C6151,2024-06-19,Support laptop,Bureau,1177.06
T02373,C6151,2024-06-19,Câble HDMI 2.1,Accessoires,465.19
T02373,C6151,2024-06-19,"Écran 27"" 4K",Informatique,281.6
T02374,C1599,2024-10-22,Support laptop,Bureau,237.92
T02374,C1599,2024-10-22,Smartphone Android,Téléphonie,337.01
T02375,C4576,2024-06-30,Coque protection,Téléphonie,355.22
T02375,C4576,2024-06-30,Sac à dos PC,Accessoires,538.86
T02376,C2870,2024-03-30,"Housse laptop 15""",Accessoires,1133.62
T02376,C2870,2024-03-30,Souris sans fil,Informatique,672.08
T02377,C6453,2024-05-08,Casque Bluetooth,Informatique,870.06
T02378,C8202,2024-01-28,Lampe de bureau LED,Bureau,991.31
T02378,C8202,2024-01-28,Lecteur carte SD,Accessoires,1068.77
T02378,C8202,2024-01-28,Câble USB-C,Téléphonie,875.98
T02379,C4537,2024-05-04,Clavier mécanique,Informatique,1198.28
T02379,C4537,2024-05-04,Multiprise USB,Accessoires,629.35
T02380,C7818,2024-08-04,Smartphone iPhone,Téléphonie,1232.72
T02380,C7818,2024-08-04,Hub USB-C,Informatique,285.2
T02380,C7818,2024-08-04,Coque protection,Téléphonie,1061.71
T02380,C7818,2024-08-04,Tapis de souris XL,Bureau,327.93
T02380,C7818,2024-08-04,Laptop Ultrabook,Informatique,565.22
T02380,C7818,2024-08-04,Souris sans fil,Informatique,854.19
T02381,C5885,2024-07-11,Support laptop,Bureau,960.28
T02382,C7308,2024-08-17,Hub USB-C,Informatique,709.99
T02382,C7308,2024-08-17,Câble Audio optique,Audio,739.39
T02383,C8430,2024-02-27,Enceinte Bluetooth,Audio,647.92
T02384,C9434,2024-11-02,Câble HDMI 2.1,Accessoires,599.17
T02385,C8926,2024-12-29,Câble HDMI 2.1,Accessoires,889.81
T02386,C9046,2024-10-20,Batterie externe,Téléphonie,260.29
T02386,C9046,2024-10-20,Câble USB-C,Téléphonie,776.67
T02387,C1689,2024-08-12,Casque HiFi,Audio,46.83
T02388,C9868,2024-10-23,Imprimante laser,Bureau,15.41
T02388,C9868,2024-10-23,Câble USB-C,Téléphonie,679.95
T02389,C2002,2024-01-16,Casque Bluetooth,Informatique,1004.13
T02390,C6778,2024-08-17,Coque protection,Téléphonie,53.5
T02391,C9429,2024-09-15,Protection écran,Téléphonie,157.68
T02391,C9429,2024-09-15,Chargeur rapide,Téléphonie,598.23
T02391,C9429,2024-09-15,Câble HDMI 2.1,Accessoires,10.27
T02391,C9429,2024-09-15,Coque protection,Téléphonie,662.78
T02391,C9429,2024-09-15,Smartphone Android,Téléphonie,1201.34
T02391,C9429,2024-09-15,Câble USB-C,Téléphonie,266.56
T02392,C2642,2024-04-12,Protection écran,Téléphonie,758.89
T02392,C2642,2024-04-12,Câble USB-C,Téléphonie,655.15
T02393,C4909,2024-05-17,Protection écran,Téléphonie,177.03
T02393,C4909,2024-05-17,Multiprise USB,Accessoires,1164.93
T02394,C5373,2024-12-13,Disque SSD externe,Informatique,679.2
T02394,C5373,2024-12-13,Câble USB-C,Téléphonie,183.24
T02395,C3609,2024-03-30,Smartphone Android,Téléphonie,1146.29
T02395,C3609,2024-03-30,Protection écran,Téléphonie,452.38
T02396,C9650,2024-03-28,Câble HDMI 2.1,Accessoires,914.41
T02396,C9650,2024-03-28,"Écran 27"" 4K",Informatique,997.57
T02396,C9650,2024-03-28,Lampe de bureau LED,Bureau,415.38
T02396,C9650,2024-03-28,Laptop Ultrabook,Informatique,303.48
T02396,C9650,2024-03-28,Souris sans fil,Informatique,534.23
T02397,C5723,2024-05-21,Support laptop,Bureau,701.34
T02398,C3976,2024-03-24,Protection écran,Téléphonie,656.38
T02398,C3976,2024-03-24,Chargeur rapide,Téléphonie,329.19
T02398,C3976,2024-03-24,Smartphone Android,Téléphonie,893.14
T02398,C3976,2024-03-24,Enceinte Bluetooth,Audio,917.77
T02398,C3976,2024-03-24,Câble USB-C,Téléphonie,471.36
T02399,C6973,2024-09-11,Webcam HD,Informatique,840.11
T02400,C1411,2024-04-01,Câble Audio optique,Audio,684.04
T02401,C7842,2024-09-03,Imprimante laser,Bureau,328.27
T02401,C7842,2024-09-03,"Écran 27"" 4K",Informatique,537.15
T02401,C7842,2024-09-03,Cartouche toner,Bureau,860.74
T02401,C7842,2024-09-03,Lecteur carte SD,Accessoires,296.14
T02401,C7842,2024-09-03,Papier A4 500f,Bureau,1254.45
T02401,C7842,2024-09-03,Câble USB-C,Téléphonie,170.54
T02402,C1944,2024-01-23,Casque HiFi,Audio,119.51
T02403,C6284,2024-08-26,Batterie externe,Téléphonie,689.31
T02403,C6284,2024-08-26,Câble USB-C,Téléphonie,1105.38
T02404,C8940,2024-01-23,Coque protection,Téléphonie,508.38
T02404,C8940,2024-01-23,Smartphone Android,Téléphonie,1044.88
T02404,C8940,2024-01-23,Protection écran,Téléphonie,508.21
T02404,C8940,2024-01-23,Chargeur rapide,Téléphonie,273.72
T02405,C5656,2024-06-21,Chargeur rapide,Téléphonie,1116.78
T02405,C5656,2024-06-21,Câble USB-C,Téléphonie,212.07
T02406,C1415,2024-11-23,Papier A4 500f,Bureau,411.24
T02407,C8494,2024-05-04,Smartphone Android,Téléphonie,105.23
T02407,C8494,2024-05-04,Protection écran,Téléphonie,1151.91
T02407,C8494,2024-05-04,Chargeur rapide,Téléphonie,234.86
T02407,C8494,2024-05-04,Câble USB-C,Téléphonie,822.1
T02408,C3957,2024-01-23,Multiprise USB,Accessoires,25.5
T02409,C1026,2024-05-31,Papier A4 500f,Bureau,306.49
T02410,C4055,2024-05-18,"Housse laptop 15""",Accessoires,166.42
T02411,C4951,2024-05-07,Cartouche toner,Bureau,1165.5
T02412,C5137,2024-10-15,Batterie externe,Téléphonie,1281.3
T02412,C5137,2024-10-15,Câble USB-C,Téléphonie,29.27
T02413,C4347,2024-09-16,Coque protection,Téléphonie,675.22
T02414,C1701,2024-11-19,Hub USB-C,Informatique,1210.74
T02414,C1701,2024-11-19,Enceinte Bluetooth,Audio,725.21
T02414,C1701,2024-11-19,Laptop Ultrabook,Informatique,1204.82
T02414,C1701,2024-11-19,Souris sans fil,Informatique,440.24
T02415,C5260,2024-01-04,Protection écran,Téléphonie,739.28
T02415,C5260,2024-01-04,Chargeur rapide,Téléphonie,1202.78
T02415,C5260,2024-01-04,Coque protection,Téléphonie,42.7
T02415,C5260,2024-01-04,Smartphone Android,Téléphonie,922.84
T02415,C5260,2024-01-04,Câble USB-C,Téléphonie,435.73
T02416,C3463,2024-08-30,Clavier mécanique,Informatique,1087.32
T02417,C5976,2024-12-01,Webcam HD,Informatique,270.16
T02417,C5976,2024-12-01,Casque Bluetooth,Informatique,536.07
T02417,C5976,2024-12-01,Smartphone iPhone,Téléphonie,536.9
T02417,C5976,2024-12-01,Câble HDMI 2.1,Accessoires,419.26
T02418,C2540,2024-01-23,Écouteurs True Wireless,Audio,15.54
T02419,C6613,2024-11-10,Protection écran,Téléphonie,633.37
T02419,C6613,2024-11-10,Smartphone iPhone,Téléphonie,1292.62
T02419,C6613,2024-11-10,Écouteurs True Wireless,Audio,878.31
T02419,C6613,2024-11-10,Coque protection,Téléphonie,98.66
T02419,C6613,2024-11-10,Câble USB-C,Téléphonie,161.65
T02420,C6103,2024-09-27,Disque SSD externe,Informatique,48.67
T02420,C6103,2024-09-27,Câble USB-C,Téléphonie,1259.89
T02421,C8146,2024-12-15,Cartouche toner,Bureau,674.39
T02422,C7886,2024-10-18,Casque HiFi,Audio,224.84
T02423,C3183,2024-03-06,Hub USB-C,Informatique,448.41
T02424,C4919,2024-12-12,Nettoyant écran,Accessoires,563.15
T02425,C3566,2024-09-22,Imprimante laser,Bureau,1218.03
T02425,C3566,2024-09-22,Cartouche toner,Bureau,148.95
T02425,C3566,2024-09-22,Papier A4 500f,Bureau,137.86
T02425,C3566,2024-09-22,Câble USB-C,Téléphonie,1109.25
T02426,C8967,2024-08-30,Webcam HD,Informatique,997.87
T02426,C8967,2024-08-30,Casque Bluetooth,Informatique,287.6
T02426,C8967,2024-08-30,Sac à dos PC,Accessoires,1078.39
T02427,C3620,2024-03-30,Enceinte Bluetooth,Audio,829.1
T02428,C3673,2024-11-12,Casque HiFi,Audio,1100.8
T02429,C2718,2024-04-01,"Laptop Pro 15""",Informatique,228.36
T02429,C2718,2024-04-01,Chargeur rapide,Téléphonie,98.21
T02429,C2718,2024-04-01,Coque protection,Téléphonie,1166.39
T02429,C2718,2024-04-01,Smartphone Android,Téléphonie,268.19
T02429,C2718,2024-04-01,Câble USB-C,Téléphonie,406.63
T02430,C2971,2024-05-20,Webcam HD,Informatique,402.54
T02430,C2971,2024-05-20,Câble Audio optique,Audio,871.1
T02430,C2971,2024-05-20,Câble USB-C,Téléphonie,1239.85
T02431,C5171,2024-03-20,Câble USB-C,Téléphonie,1200.97
T02432,C4695,2024-09-24,Protection écran,Téléphonie,1203.66
T02432,C4695,2024-09-24,Chargeur rapide,Téléphonie,658.6
T02432,C4695,2024-09-24,Coque protection,Téléphonie,458.17
T02432,C4695,2024-09-24,Smartphone Android,Téléphonie,1262.35
T02432,C4695,2024-09-24,Câble USB-C,Téléphonie,558.78
T02433,C4302,2024-06-14,Multiprise USB,Accessoires,815.33
T02434,C4162,2024-10-21,"Housse laptop 15""",Accessoires,499.89
T02434,C4162,2024-10-21,Laptop Ultrabook,Informatique,473.86
T02434,C4162,2024-10-21,Souris sans fil,Informatique,607.97
T02435,C1030,2024-09-01,Cartouche toner,Bureau,654.67
T02436,C2805,2024-11-07,Imprimante laser,Bureau,1071.44
T02436,C2805,2024-11-07,Cartouche toner,Bureau,884.28
T02436,C2805,2024-11-07,"Housse laptop 15""",Accessoires,1091.54
T02436,C2805,2024-11-07,Papier A4 500f,Bureau,937.39
T02437,C5089,2024-03-08,"Laptop Pro 15""",Informatique,509.74
T02437,C5089,2024-03-08,Hub USB-C,Informatique,608.19
T02437,C5089,2024-03-08,Multiprise USB,Accessoires,393.62
T02437,C5089,2024-03-08,Sac à dos PC,Accessoires,944.97
T02437,C5089,2024-03-08,Souris sans fil,Informatique,1186.12
T02438,C6515,2024-08-29,Batterie externe,Téléphonie,365.36
T02439,C3640,2024-02-27,Coque protection,Téléphonie,933.58
T02439,C3640,2024-02-27,Smartphone Android,Téléphonie,890.0
T02439,C3640,2024-02-27,Protection écran,Téléphonie,730.51
T02439,C3640,2024-02-27,Chargeur rapide,Téléphonie,172.25
T02440,C3446,2024-04-25,Tapis de souris XL,Bureau,718.06
T02441,C9628,2024-06-12,Clavier sans fil,Informatique,683.82
T02441,C9628,2024-06-12,Casque Bluetooth,Informatique,932.34
T02442,C7383,2024-12-08,Écouteurs True Wireless,Audio,800.83
T02443,C2489,2024-10-11,Chargeur rapide,Téléphonie,879.52
T02443,C2489,2024-10-11,Câble USB-C,Téléphonie,101.35
T02444,C4389,2024-01-11,Webcam HD,Informatique,401.9
T02444,C4389,2024-01-11,Lecteur carte SD,Accessoires,177.01
T02445,C3962,2024-02-26,Casque HiFi,Audio,833.48
T02445,C3962,2024-02-26,Smartphone iPhone,Téléphonie,1234.24
T02446,C1803,2024-08-12,Smartphone iPhone,Téléphonie,1172.65
T02446,C1803,2024-08-12,Multiprise USB,Accessoires,314.65
T02447,C7396,2024-05-19,Cartouche toner,Bureau,933.6
T02447,C7396,2024-05-19,Tapis de souris XL,Bureau,602.04
T02447,C7396,2024-05-19,Écouteurs True Wireless,Audio,897.63
T02448,C5349,2024-12-17,Hub USB-C,Informatique,710.26
T02448,C5349,2024-12-17,Smartphone iPhone,Téléphonie,1078.51
